N,TotEdge,A,G,AVGE,t_mean,t_sd,edge_mean,edge_sd
6,35,0.5,0.3,0.42,55,NA,35,NA
6,35,0.5,0.3,0.45,55,NA,35,NA
6,35,0.5,0.3,0.52,55,NA,35,NA
6,35,0.5,0.3,0.62,291,0,35,0
6,35,0.5,0.3,0.63,291,NA,35,NA
6,35,0.5,0.3,0.64,291,NA,35,NA
6,35,0.5,0.3,0.65,291,NA,35,NA
6,35,0.5,0.5,0.34,55,NA,35,NA
6,35,0.5,0.5,0.36,55,NA,35,NA
6,35,0.5,0.5,0.42,55,NA,35,NA
6,35,0.5,0.5,0.45,55,NA,35,NA
6,35,0.5,0.5,0.52,55,NA,35,NA
6,35,0.5,0.5,0.62,291,0,35,0
6,35,0.5,0.5,0.63,291,NA,35,NA
6,35,0.5,0.5,0.64,291,NA,35,NA
6,35,0.5,0.5,0.65,291,NA,35,NA
6,35,0.5,0.7,0.34,55,NA,35,NA
6,35,0.5,0.7,0.36,55,NA,35,NA
6,35,0.5,0.7,0.42,55,NA,35,NA
6,35,0.5,0.7,0.45,55,NA,35,NA
6,35,0.5,0.7,0.52,55,NA,35,NA
6,35,0.5,0.7,0.62,291,0,35,0
6,35,0.5,0.7,0.63,291,NA,35,NA
6,35,0.5,0.7,0.64,291,NA,35,NA
6,35,0.5,0.7,0.65,291,NA,35,NA
6,35,0.5,1,0.34,55,NA,35,NA
6,35,0.5,1,0.36,55,NA,35,NA
6,35,0.5,1,0.42,55,NA,35,NA
6,35,0.5,1,0.45,55,NA,35,NA
6,35,0.5,1,0.52,55,NA,35,NA
6,35,0.5,1,0.63,296,0,35,0
6,35,0.5,1,0.64,296,0,35,0
6,35,0.5,1,0.65,296,NA,35,NA
6,35,0.7,0,0.34,55,NA,35,NA
6,35,0.7,0,0.36,55,NA,35,NA
6,35,0.7,0,0.42,55,NA,35,NA
6,35,0.7,0,0.45,55,NA,35,NA
6,35,0.7,0,0.52,55,NA,35,NA
6,35,0.7,0,0.57,209,0,35,0
6,35,0.7,0,0.58,209,NA,35,NA
6,35,0.7,0,0.59,209,NA,35,NA
6,35,0.7,0,0.61,209,NA,35,NA
6,35,0.7,0.3,0.34,55,NA,35,NA
6,35,0.7,0.3,0.36,55,NA,35,NA
6,35,0.7,0.3,0.42,55,NA,35,NA
6,35,0.7,0.3,0.45,55,NA,35,NA
6,35,0.7,0.3,0.52,55,NA,35,NA
6,35,0.7,0.3,0.62,291,0,35,0
6,35,0.7,0.3,0.63,291,NA,35,NA
6,35,0.7,0.3,0.64,291,NA,35,NA
6,35,0.7,0.3,0.65,291,NA,35,NA
6,35,0.7,0.5,0.34,55,NA,35,NA
6,35,0.7,0.5,0.36,55,NA,35,NA
6,35,0.7,0.5,0.42,55,NA,35,NA
6,35,0.7,0.5,0.45,55,NA,35,NA
6,35,0.7,0.5,0.52,55,NA,35,NA
6,35,0.7,0.5,0.62,291,0,35,0
6,35,0.7,0.5,0.63,291,NA,35,NA
6,35,0.7,0.5,0.64,291,NA,35,NA
6,35,0.7,0.5,0.65,291,NA,35,NA
6,35,0.7,0.7,0.34,55,NA,35,NA
6,35,0.7,0.7,0.36,55,NA,35,NA
6,35,0.7,0.7,0.42,55,NA,35,NA
6,35,0.7,0.7,0.45,55,NA,35,NA
6,35,0.7,0.7,0.52,55,NA,35,NA
6,35,0.7,0.7,0.62,291,0,35,0
6,35,0.7,0.7,0.63,291,NA,35,NA
6,35,0.7,0.7,0.64,291,NA,35,NA
6,35,0.7,0.7,0.65,291,NA,35,NA
6,35,0.7,1,0.34,55,NA,35,NA
6,35,0.7,1,0.36,55,NA,35,NA
6,35,0.7,1,0.42,55,NA,35,NA
6,35,0.7,1,0.45,55,NA,35,NA
6,35,0.7,1,0.52,55,NA,35,NA
6,35,0.7,1,0.62,291,0,35,0
6,35,0.7,1,0.63,291,NA,35,NA
6,35,0.7,1,0.64,291,NA,35,NA
6,35,0.7,1,0.65,291,NA,35,NA
6,35,1,0,0.34,55,NA,35,NA
6,35,1,0,0.36,55,NA,35,NA
6,35,1,0,0.42,55,NA,35,NA
6,35,1,0,0.45,55,NA,35,NA
6,35,1,0,0.52,55,NA,35,NA
6,35,1,0,0.56,215,NA,35,NA
6,35,1,0,0.57,215,NA,35,NA
6,35,1,0,0.58,215,NA,35,NA
6,35,1,0,0.59,215,NA,35,NA
6,35,1,0,0.6,215,NA,35,NA
6,35,1,0.3,0.34,55,NA,35,NA
6,35,1,0.3,0.36,55,NA,35,NA
6,35,1,0.3,0.42,55,NA,35,NA
6,35,1,0.3,0.45,55,NA,35,NA
6,35,1,0.3,0.52,55,NA,35,NA
6,35,1,0.3,0.56,195,0,35,0
6,35,1,0.3,0.57,195,NA,35,NA
6,35,1,0.3,0.58,195,NA,35,NA
6,35,1,0.3,0.6,195,NA,35,NA
6,35,1,0.5,0.34,55,NA,35,NA
6,35,1,0.5,0.36,55,NA,35,NA
6,35,1,0.5,0.42,55,NA,35,NA
6,35,1,0.5,0.45,55,NA,35,NA
6,35,1,0.5,0.52,55,NA,35,NA
6,35,1,0.5,0.56,195,0,35,0
6,35,1,0.5,0.57,195,NA,35,NA
6,35,1,0.5,0.58,195,NA,35,NA
6,35,1,0.5,0.6,195,NA,35,NA
6,35,1,0.7,0.34,55,NA,35,NA
6,35,1,0.7,0.36,55,NA,35,NA
6,35,1,0.7,0.42,55,NA,35,NA
6,35,1,0.7,0.45,55,NA,35,NA
6,35,1,0.7,0.52,55,NA,35,NA
6,35,1,0.7,0.56,195,0,35,0
6,35,1,0.7,0.57,195,NA,35,NA
6,35,1,0.7,0.58,195,NA,35,NA
6,35,1,0.7,0.6,195,NA,35,NA
6,35,1,1,0.34,55,NA,35,NA
6,35,1,1,0.36,55,NA,35,NA
6,35,1,1,0.42,55,NA,35,NA
6,35,1,1,0.45,55,NA,35,NA
6,35,1,1,0.52,55,NA,35,NA
6,35,1,1,0.56,195,0,35,0
6,35,1,1,0.57,195,NA,35,NA
6,35,1,1,0.58,195,NA,35,NA
6,35,1,1,0.6,195,NA,35,NA
6,36,0,0,0.1,157.83333333333334,61.30388785930845,36,0
6,36,0,0,0.11,154.4,67.89182572298377,36,0
6,36,0,0,0.12,113.33333333333333,53.79900866496829,36,0
6,36,0,0,0.13,195.5,28.991378028648448,36,0
6,36,0,0,0.14,82.5,9.192388155425117,36,0
6,36,0,0,0.16,89,NA,36,NA
6,36,0,0,0.17,76,NA,36,NA
6,36,0,0.3,0.1,157.83333333333334,61.30388785930845,36,0
6,36,0,0.3,0.11,154.4,67.89182572298377,36,0
6,36,0,0.3,0.12,113.33333333333333,53.79900866496829,36,0
6,36,0,0.3,0.13,195.5,28.991378028648448,36,0
6,36,0,0.3,0.14,82.5,9.192388155425117,36,0
6,36,0,0.3,0.16,89,NA,36,NA
6,36,0,0.3,0.17,76,NA,36,NA
6,36,0,0.5,0.1,157.83333333333334,61.30388785930845,36,0
6,36,0,0.5,0.11,154.4,67.89182572298377,36,0
6,36,0,0.5,0.12,113.33333333333333,53.79900866496829,36,0
6,36,0,0.5,0.13,195.5,28.991378028648448,36,0
6,36,0,0.5,0.14,82.5,9.192388155425117,36,0
6,36,0,0.5,0.16,89,NA,36,NA
6,36,0,0.5,0.17,76,NA,36,NA
6,36,0,0.7,0.1,157.83333333333334,61.30388785930845,36,0
6,36,0,0.7,0.11,154.4,67.89182572298377,36,0
6,36,0,0.7,0.12,113.33333333333333,53.79900866496829,36,0
6,36,0,0.7,0.13,195.5,28.991378028648448,36,0
6,36,0,0.7,0.14,82.5,9.192388155425117,36,0
6,36,0,0.7,0.16,89,NA,36,NA
6,36,0,0.7,0.17,76,NA,36,NA
6,36,0,1,0.1,157.83333333333334,61.30388785930845,36,0
6,36,0,1,0.11,154.4,67.89182572298377,36,0
6,36,0,1,0.12,113.33333333333333,53.79900866496829,36,0
6,36,0,1,0.13,195.5,28.991378028648448,36,0
6,36,0,1,0.14,82.5,9.192388155425117,36,0
6,36,0,1,0.16,89,NA,36,NA
6,36,0,1,0.17,76,NA,36,NA
6,36,0.3,0,0.41,89,NA,36,NA
6,36,0.3,0,0.42,89,NA,36,NA
6,36,0.3,0,0.45,89,NA,36,NA
6,36,0.3,0,0.47,89,NA,36,NA
6,36,0.3,0,0.5,89,NA,36,NA
6,36,0.3,0,0.59,164,NA,36,NA
6,36,0.3,0,0.6,164,NA,36,NA
6,36,0.3,0,0.62,164,NA,36,NA
6,36,0.3,0,0.63,156,11.313708498984761,36,0
6,36,0.3,0,0.64,148,NA,36,NA
6,36,0.3,0,0.65,164,NA,36,NA
6,36,0.3,0,0.66,223.33333333333334,65.24058041842771,36,0
6,36,0.3,0,0.67,148,NA,36,NA
6,36,0.3,0,0.68,261,0,36,0
6,36,0.3,0,0.7,204.5,79.90306627407988,36,0
6,36,0.3,0.3,0.39,71,NA,36,NA
6,36,0.3,0.3,0.41,89,NA,36,NA
6,36,0.3,0.3,0.42,80,12.727922061357855,36,0
6,36,0.3,0.3,0.45,89,NA,36,NA
6,36,0.3,0.3,0.46,71,NA,36,NA
6,36,0.3,0.3,0.47,89,NA,36,NA
6,36,0.3,0.3,0.48,71,NA,36,NA
6,36,0.3,0.3,0.5,89,NA,36,NA
6,36,0.3,0.3,0.53,71,NA,36,NA
6,36,0.3,0.3,0.63,148,NA,36,NA
6,36,0.3,0.3,0.64,148,NA,36,NA
6,36,0.3,0.3,0.65,247,NA,36,NA
6,36,0.3,0.3,0.66,197.5,70.0035713374682,36,0
6,36,0.3,0.3,0.67,197.5,70.0035713374682,36,0
6,36,0.3,0.3,0.68,247,NA,36,NA
6,36,0.3,0.3,0.69,247,NA,36,NA
6,36,0.3,0.3,0.7,148,NA,36,NA
6,36,0.3,0.5,0.39,71,NA,36,NA
6,36,0.3,0.5,0.41,89,NA,36,NA
6,36,0.3,0.5,0.42,80,12.727922061357855,36,0
6,36,0.3,0.5,0.45,89,NA,36,NA
6,36,0.3,0.5,0.46,71,NA,36,NA
6,36,0.3,0.5,0.47,89,NA,36,NA
6,36,0.3,0.5,0.48,71,NA,36,NA
6,36,0.3,0.5,0.5,89,NA,36,NA
6,36,0.3,0.5,0.53,71,NA,36,NA
6,36,0.3,0.5,0.63,148,NA,36,NA
6,36,0.3,0.5,0.64,148,NA,36,NA
6,36,0.3,0.5,0.65,247,NA,36,NA
6,36,0.3,0.5,0.66,197.5,70.0035713374682,36,0
6,36,0.3,0.5,0.67,197.5,70.0035713374682,36,0
6,36,0.3,0.5,0.68,247,NA,36,NA
6,36,0.3,0.5,0.69,247,NA,36,NA
6,36,0.3,0.5,0.7,148,NA,36,NA
6,36,0.3,0.7,0.39,71,NA,36,NA
6,36,0.3,0.7,0.41,89,NA,36,NA
6,36,0.3,0.7,0.42,80,12.727922061357855,36,0
6,36,0.3,0.7,0.45,89,NA,36,NA
6,36,0.3,0.7,0.46,71,NA,36,NA
6,36,0.3,0.7,0.47,89,NA,36,NA
6,36,0.3,0.7,0.48,71,NA,36,NA
6,36,0.3,0.7,0.5,89,NA,36,NA
6,36,0.3,0.7,0.53,71,NA,36,NA
6,36,0.3,0.7,0.63,148,NA,36,NA
6,36,0.3,0.7,0.64,148,NA,36,NA
6,36,0.3,0.7,0.65,247,NA,36,NA
6,36,0.3,0.7,0.66,197.5,70.0035713374682,36,0
6,36,0.3,0.7,0.67,197.5,70.0035713374682,36,0
6,36,0.3,0.7,0.68,247,NA,36,NA
6,36,0.3,0.7,0.69,247,NA,36,NA
6,36,0.3,0.7,0.7,148,NA,36,NA
6,36,0.3,1,0.39,71,NA,36,NA
6,36,0.3,1,0.41,89,NA,36,NA
6,36,0.3,1,0.42,80,12.727922061357855,36,0
6,36,0.3,1,0.45,89,NA,36,NA
6,36,0.3,1,0.46,71,NA,36,NA
6,36,0.3,1,0.47,89,NA,36,NA
6,36,0.3,1,0.48,71,NA,36,NA
6,36,0.3,1,0.5,89,NA,36,NA
6,36,0.3,1,0.53,71,NA,36,NA
6,36,0.3,1,0.63,148,NA,36,NA
6,36,0.3,1,0.64,148,NA,36,NA
6,36,0.3,1,0.65,247,NA,36,NA
6,36,0.3,1,0.66,197.5,70.0035713374682,36,0
6,36,0.3,1,0.67,197.5,70.0035713374682,36,0
6,36,0.3,1,0.68,247,NA,36,NA
6,36,0.3,1,0.69,247,NA,36,NA
6,36,0.3,1,0.7,148,NA,36,NA
6,36,0.5,0,0.41,89,NA,36,NA
6,36,0.5,0,0.42,89,NA,36,NA
6,36,0.5,0,0.45,89,NA,36,NA
6,36,0.5,0,0.47,89,NA,36,NA
6,36,0.5,0,0.5,89,NA,36,NA
6,36,0.5,0,0.59,164,NA,36,NA
6,36,0.5,0,0.6,164,NA,36,NA
6,36,0.5,0,0.62,164,NA,36,NA
6,36,0.5,0,0.63,156,11.313708498984761,36,0
6,36,0.5,0,0.64,148,NA,36,NA
6,36,0.5,0,0.65,164,NA,36,NA
6,36,0.5,0,0.66,223.33333333333334,65.24058041842771,36,0
6,36,0.5,0,0.67,148,NA,36,NA
6,36,0.5,0,0.68,261,0,36,0
6,36,0.5,0,0.7,204.5,79.90306627407988,36,0
6,36,0.5,0.3,0.39,71,NA,36,NA
6,36,0.5,0.3,0.41,89,NA,36,NA
6,36,0.5,0.3,0.42,80,12.727922061357855,36,0
6,36,0.5,0.3,0.45,89,NA,36,NA
6,36,0.5,0.3,0.46,71,NA,36,NA
6,36,0.5,0.3,0.47,89,NA,36,NA
6,36,0.5,0.3,0.48,71,NA,36,NA
6,36,0.5,0.3,0.5,89,NA,36,NA
6,36,0.5,0.3,0.53,71,NA,36,NA
6,36,0.5,0.3,0.63,148,NA,36,NA
6,36,0.5,0.3,0.64,148,NA,36,NA
6,36,0.5,0.3,0.65,247,NA,36,NA
6,36,0.5,0.3,0.66,197.5,70.0035713374682,36,0
6,36,0.5,0.3,0.67,197.5,70.0035713374682,36,0
6,36,0.5,0.3,0.68,247,NA,36,NA
6,36,0.5,0.3,0.69,247,NA,36,NA
6,36,0.5,0.3,0.7,148,NA,36,NA
6,36,0.5,0.5,0.39,71,NA,36,NA
6,36,0.5,0.5,0.41,89,NA,36,NA
6,36,0.5,0.5,0.42,80,12.727922061357855,36,0
6,36,0.5,0.5,0.45,89,NA,36,NA
6,36,0.5,0.5,0.46,71,NA,36,NA
6,36,0.5,0.5,0.47,89,NA,36,NA
6,36,0.5,0.5,0.48,71,NA,36,NA
6,36,0.5,0.5,0.5,89,NA,36,NA
6,36,0.5,0.5,0.53,71,NA,36,NA
6,36,0.5,0.5,0.63,148,NA,36,NA
6,36,0.5,0.5,0.64,148,NA,36,NA
6,36,0.5,0.5,0.65,247,NA,36,NA
6,36,0.5,0.5,0.66,197.5,70.0035713374682,36,0
6,36,0.5,0.5,0.67,197.5,70.0035713374682,36,0
6,36,0.5,0.5,0.68,247,NA,36,NA
6,36,0.5,0.5,0.69,247,NA,36,NA
6,36,0.5,0.5,0.7,148,NA,36,NA
6,36,0.5,0.7,0.39,71,NA,36,NA
6,36,0.5,0.7,0.41,89,NA,36,NA
6,36,0.5,0.7,0.42,80,12.727922061357855,36,0
6,36,0.5,0.7,0.45,89,NA,36,NA
6,36,0.5,0.7,0.46,71,NA,36,NA
6,36,0.5,0.7,0.47,89,NA,36,NA
6,36,0.5,0.7,0.48,71,NA,36,NA
6,36,0.5,0.7,0.5,89,NA,36,NA
6,36,0.5,0.7,0.53,71,NA,36,NA
6,36,0.5,0.7,0.63,148,NA,36,NA
6,36,0.5,0.7,0.64,148,NA,36,NA
6,36,0.5,0.7,0.65,247,NA,36,NA
6,36,0.5,0.7,0.66,197.5,70.0035713374682,36,0
6,36,0.5,0.7,0.67,197.5,70.0035713374682,36,0
6,36,0.5,0.7,0.68,247,NA,36,NA
6,36,0.5,0.7,0.69,247,NA,36,NA
6,36,0.5,0.7,0.7,148,NA,36,NA
6,36,0.5,1,0.39,71,NA,36,NA
6,36,0.5,1,0.41,89,NA,36,NA
6,36,0.5,1,0.42,80,12.727922061357855,36,0
6,36,0.5,1,0.45,89,NA,36,NA
6,36,0.5,1,0.46,71,NA,36,NA
6,36,0.5,1,0.47,89,NA,36,NA
6,36,0.5,1,0.48,71,NA,36,NA
6,36,0.5,1,0.5,89,NA,36,NA
6,36,0.5,1,0.53,71,NA,36,NA
6,36,0.5,1,0.63,148,NA,36,NA
6,36,0.5,1,0.64,148,NA,36,NA
6,36,0.5,1,0.65,247,NA,36,NA
6,36,0.5,1,0.66,197.5,70.0035713374682,36,0
6,36,0.5,1,0.67,197.5,70.0035713374682,36,0
6,36,0.5,1,0.68,247,NA,36,NA
6,36,0.5,1,0.69,247,NA,36,NA
6,36,0.5,1,0.7,148,NA,36,NA
6,36,0.7,0,0.41,89,NA,36,NA
6,36,0.7,0,0.42,89,NA,36,NA
6,36,0.7,0,0.45,89,NA,36,NA
6,36,0.7,0,0.47,89,NA,36,NA
6,36,0.7,0,0.5,89,NA,36,NA
6,36,0.7,0,0.59,164,NA,36,NA
6,36,0.7,0,0.6,164,NA,36,NA
6,36,0.7,0,0.62,164,NA,36,NA
6,36,0.7,0,0.63,177.66666666666666,38.37099599089569,36,0
6,36,0.7,0,0.64,184.5,51.61879502661797,36,0
6,36,0.7,0,0.65,192.5,40.30508652763321,36,0
6,36,0.7,0,0.66,184.5,51.61879502661797,36,0
6,36,0.7,0,0.67,148,NA,36,NA
6,36,0.7,0,0.68,221,NA,36,NA
6,36,0.7,0,0.7,148,NA,36,NA
6,36,0.7,0.3,0.39,71,NA,36,NA
6,36,0.7,0.3,0.41,89,NA,36,NA
6,36,0.7,0.3,0.42,80,12.727922061357855,36,0
6,36,0.7,0.3,0.45,89,NA,36,NA
6,36,0.7,0.3,0.46,71,NA,36,NA
6,36,0.7,0.3,0.47,89,NA,36,NA
6,36,0.7,0.3,0.48,71,NA,36,NA
6,36,0.7,0.3,0.5,89,NA,36,NA
6,36,0.7,0.3,0.53,71,NA,36,NA
6,36,0.7,0.3,0.63,148,NA,36,NA
6,36,0.7,0.3,0.64,148,NA,36,NA
6,36,0.7,0.3,0.65,247,NA,36,NA
6,36,0.7,0.3,0.66,197.5,70.0035713374682,36,0
6,36,0.7,0.3,0.67,197.5,70.0035713374682,36,0
6,36,0.7,0.3,0.68,247,NA,36,NA
6,36,0.7,0.3,0.69,247,NA,36,NA
6,36,0.7,0.3,0.7,148,NA,36,NA
6,36,0.7,0.5,0.39,71,NA,36,NA
6,36,0.7,0.5,0.41,89,NA,36,NA
6,36,0.7,0.5,0.42,80,12.727922061357855,36,0
6,36,0.7,0.5,0.45,89,NA,36,NA
6,36,0.7,0.5,0.46,71,NA,36,NA
6,36,0.7,0.5,0.47,89,NA,36,NA
6,36,0.7,0.5,0.48,71,NA,36,NA
6,36,0.7,0.5,0.5,89,NA,36,NA
6,36,0.7,0.5,0.53,71,NA,36,NA
6,36,0.7,0.5,0.63,148,NA,36,NA
6,36,0.7,0.5,0.64,148,NA,36,NA
6,36,0.7,0.5,0.65,247,NA,36,NA
6,36,0.7,0.5,0.66,197.5,70.0035713374682,36,0
6,36,0.7,0.5,0.67,197.5,70.0035713374682,36,0
6,36,0.7,0.5,0.68,247,NA,36,NA
6,36,0.7,0.5,0.69,247,NA,36,NA
6,36,0.7,0.5,0.7,148,NA,36,NA
6,36,0.7,0.7,0.39,71,NA,36,NA
6,36,0.7,0.7,0.41,89,NA,36,NA
6,36,0.7,0.7,0.42,80,12.727922061357855,36,0
6,36,0.7,0.7,0.45,89,NA,36,NA
6,36,0.7,0.7,0.46,71,NA,36,NA
6,36,0.7,0.7,0.47,89,NA,36,NA
6,36,0.7,0.7,0.48,71,NA,36,NA
6,36,0.7,0.7,0.5,89,NA,36,NA
6,36,0.7,0.7,0.53,71,NA,36,NA
6,36,0.7,0.7,0.63,148,NA,36,NA
6,36,0.7,0.7,0.64,148,NA,36,NA
6,36,0.7,0.7,0.65,247,NA,36,NA
6,36,0.7,0.7,0.66,197.5,70.0035713374682,36,0
6,36,0.7,0.7,0.67,197.5,70.0035713374682,36,0
6,36,0.7,0.7,0.68,247,NA,36,NA
6,36,0.7,0.7,0.69,247,NA,36,NA
6,36,0.7,0.7,0.7,148,NA,36,NA
6,36,0.7,1,0.39,71,NA,36,NA
6,36,0.7,1,0.41,89,NA,36,NA
6,36,0.7,1,0.42,80,12.727922061357855,36,0
6,36,0.7,1,0.45,89,NA,36,NA
6,36,0.7,1,0.46,71,NA,36,NA
6,36,0.7,1,0.47,89,NA,36,NA
6,36,0.7,1,0.48,71,NA,36,NA
6,36,0.7,1,0.5,89,NA,36,NA
6,36,0.7,1,0.53,71,NA,36,NA
6,36,0.7,1,0.63,148,NA,36,NA
6,36,0.7,1,0.64,148,NA,36,NA
6,36,0.7,1,0.65,247,NA,36,NA
6,36,0.7,1,0.66,197.5,70.0035713374682,36,0
6,36,0.7,1,0.67,197.5,70.0035713374682,36,0
6,36,0.7,1,0.68,247,NA,36,NA
6,36,0.7,1,0.69,247,NA,36,NA
6,36,0.7,1,0.7,148,NA,36,NA
6,36,1,0,0.41,89,NA,36,NA
6,36,1,0,0.42,89,NA,36,NA
6,36,1,0,0.45,89,NA,36,NA
6,36,1,0,0.47,89,NA,36,NA
6,36,1,0,0.5,89,NA,36,NA
6,36,1,0,0.55,142,NA,36,NA
6,36,1,0,0.56,142,NA,36,NA
6,36,1,0,0.58,142,NA,36,NA
6,36,1,0,0.59,142,NA,36,NA
6,36,1,0,0.62,179,52.32590180780452,36,0
6,36,1,0,0.63,182,48.08326112068523,36,0
6,36,1,0,0.64,148,NA,36,NA
6,36,1,0,0.65,216,0,36,0
6,36,1,0,0.66,148,NA,36,NA
6,36,1,0,0.67,182,48.08326112068523,36,0
6,36,1,0,0.7,148,NA,36,NA
6,36,1,0.3,0.41,89,NA,36,NA
6,36,1,0.3,0.42,89,NA,36,NA
6,36,1,0.3,0.45,89,NA,36,NA
6,36,1,0.3,0.47,89,NA,36,NA
6,36,1,0.3,0.5,89,NA,36,NA
6,36,1,0.3,0.51,115,NA,36,NA
6,36,1,0.3,0.53,115,NA,36,NA
6,36,1,0.3,0.55,115,NA,36,NA
6,36,1,0.3,0.57,115,NA,36,NA
6,36,1,0.3,0.6,115,NA,36,NA
6,36,1,0.3,0.63,196.66666666666666,42.14656965084268,36,0
6,36,1,0.3,0.64,148,NA,36,NA
6,36,1,0.3,0.65,221,NA,36,NA
6,36,1,0.3,0.66,184.5,51.61879502661797,36,0
6,36,1,0.3,0.67,184.5,51.61879502661797,36,0
6,36,1,0.3,0.7,148,NA,36,NA
6,36,1,0.5,0.41,89,NA,36,NA
6,36,1,0.5,0.42,89,NA,36,NA
6,36,1,0.5,0.45,89,NA,36,NA
6,36,1,0.5,0.47,89,NA,36,NA
6,36,1,0.5,0.5,89,NA,36,NA
6,36,1,0.5,0.51,115,NA,36,NA
6,36,1,0.5,0.53,115,NA,36,NA
6,36,1,0.5,0.55,115,NA,36,NA
6,36,1,0.5,0.57,115,NA,36,NA
6,36,1,0.5,0.6,115,NA,36,NA
6,36,1,0.5,0.63,196.66666666666666,42.14656965084268,36,0
6,36,1,0.5,0.64,148,NA,36,NA
6,36,1,0.5,0.65,221,NA,36,NA
6,36,1,0.5,0.66,184.5,51.61879502661797,36,0
6,36,1,0.5,0.67,184.5,51.61879502661797,36,0
