N,TotEdge,t_mean_overall,t_sd_overall,edge_mean_overall,edge_sd_overall
6,35,198.392,84.96958076051966,35,0
6,36,191.718,77.71304337252815,35.824,0.38120155988468496
6,37,209.118,75.9630755940504,36.784,0.4309471323279962
6,38,203.6064,69.0837374458503,37.7488,0.4796526521001074
6,39,220.936,93.4764756931999,38.576,0.6532190958367456
6,40,195.888,56.42839810281521,39.652,0.6905093865049233
8,64,238.856,52.16300505889393,63.848,0.3604656486698389
8,65,218.816,45.80963132989225,64.944,0.23084696788271913
8,66,200.35733333333334,65.11783061902193,65.70666666666666,0.4787833660294108
8,67,220.182,71.27263467071926,66.586,0.653803424460037
8,68,213.19466666666668,56.60390543519885,67.392,0.7227694804881662
8,69,211.552,68.90739047111319,68.1072,1.1711116787491123
8,70,196.888,58.30360139377216,69.288,0.48884326929547045
8,71,244.376,68.82852278225283,70.312,1.0271790370687812
8,73,216.408,49.19433090863608,72.184,0.6645881576998184
10,101,290.096,49.25451084631414,100.984,0.12598002913928655
10,102,261.248,56.52613668943118,101.872,0.38049204137325543
10,104,267.448,84.28920700251189,103.75733333333334,0.5296485903252378
10,105,227.58,62.90021740342072,104.124,1.14974416571094
10,106,266.976,64.19554263949419,105.804,0.49655843676701134
10,107,247.344,76.28724410347529,106.776,0.4896344917220099
10,108,265.8464,75.7737994093148,107.1904,0.8681899827536863
10,109,261.432,62.90011744181046,108.624,0.6557930436723405
10,110,216.29333333333332,75.59549213658543,108.81333333333333,1.2355402521953742
10,111,240.488,67.49165014066315,109.472,1.3712250232970988
12,149,281.512,41.325344874934295,148.8,0.5388159060803247
12,151,281.888,86.44215070991025,150.736,0.5102813897980149
12,152,276.8693333333333,65.94493322059554,151.60266666666666,0.7048292798440557
12,153,281.792,72.17823995208421,152.672,0.7701696503515187
12,154,282.324,69.47816842397474,153.628,0.8416945997193918
12,155,261.16,95.24058734547812,153.82,1.1837249761989093
12,156,239.768,60.319998288696816,155.168,0.6807964974702366
12,157,275.85026737967917,70.75187196101102,156.40374331550802,1.0586484875838196
12,158,252.468,62.73672419125018,157.004,1.0119685376952885
12,159,267.008,65.76219736603727,157.824,1.593480694232461
12,161,253.336,43.946621581039615,159.808,1.1266278545201363
12,162,274.024,64.70746379644115,160.84,1.166743469054207
14,206,294.192,54.58741081380247,205.696,0.598708286983925
14,207,304.656,161.32621249725563,206.04,0.9621883659725382
14,208,317.728,62.3072998364014,207.792,0.4630892062046208
14,209,269.904,49.75077226903581,207.76,1.154004726000081
14,211,328.28,82.26371542485793,210.312,0.956197287703771
14,212,267.544,66.80659422735202,211.592,0.6362186680288368
14,214,302.43548387096774,60.300769445330666,213.28225806451613,1.3101261893604965
14,215,275.416,48.43820789351876,213.908,1.1457692388061296
14,216,280.624,72.42635522879021,215.16,1.0366768036281717
14,217,242.876,62.13895414705625,215.248,1.3482459227726566
14,219,250.196,51.79994712437797,217.252,1.31888354878702
14,221,260.688,45.04163235453718,219.24,1.4050599803521189
14,222,305.612,85.65479807771973,220.924,1.3316595920415641
16,269,273.92,62.77450684535418,268.152,0.7077451701046441
16,274,341.9193548387097,63.117337725316034,273.5,1.0476454436543674
16,275,281.056,57.23456320971142,274.288,1.2431489672757283
16,276,294.8072289156627,73.86072188825834,275.1164658634538,0.9193758620088487
16,277,291.392,70.36596684706734,276.304,1.2196244794885605
16,278,314.76,97.8875589314004,276.88,0.9638631946829986
16,279,269.008,75.52669854792003,278.472,0.9884494210957464
16,281,270.648,70.19802129368311,278.536,2.1647617763594904
16,282,284.52,61.93585229248716,281.064,1.0470382784915298
16,283,271.728,78.74718387181814,281.048,1.230368421088945
16,284,322.792,54.67503646915314,283.432,1.0027060161576322
16,285,269.5381526104418,67.90042185810685,283.26506024096386,1.524670805421544
16,286,344,95.46845450960026,285.248,1.3177204167706416
16,287,268.808,52.93722636749937,285.8,1.862187406112465
16,288,304.632,65.34411617518884,287.112,1.3595532452750676
