N,TotEdge,A,G,AVGE,t_mean,t_sd,edge_mean,edge_sd
6,110,0,0.5,0.19,21.4,7.05691150575094,77,15.033296378372908
6,110,0,0.5,0.2,24,9.899494936611665,81.5,17.67766952966369
6,110,0,0.5,0.21,22,9.899494936611665,75,22.627416997969522
6,110,0,0.5,0.22,13.666666666666666,0.5773502691896257,56,1.7320508075688772
6,110,0,0.5,0.23,19.666666666666668,6.658328118479393,69.33333333333333,20.404247923737188
6,110,0,0.5,0.24,24,14.106735979665885,76,27.622454633866266
6,110,0,0.5,0.25,21,0,76.5,9.192388155425117
6,110,0,0.5,0.26,26.5,10.606601717798213,91,12.727922061357855
6,110,0,0.5,0.27,21.25,6.5,74.25,14.244882121894399
6,110,0,0.5,0.28,23,8.48528137423857,80,15.556349186104045
6,110,0,0.5,0.3,14.333333333333334,0.5773502691896257,57.333333333333336,2.0816659994661326
6,110,0,0.5,0.31,13,NA,55,NA
6,110,0,0.5,0.32,18,8.48528137423857,67,28.284271247461902
6,110,0,0.5,0.33,23,NA,74,NA
6,110,0,0.5,0.34,16.5,7.7781745930520225,61.5,16.263455967290593
6,110,0,0.5,0.35,21,0,76.5,9.192388155425117
6,110,0,0.5,0.37,19,NA,82,NA
6,110,0,0.5,0.38,18,0,67.66666666666667,6.658328118479393
6,110,0,0.5,0.4,17,NA,69,NA
6,110,0,0.5,0.42,15,NA,59,NA
6,110,0,0.5,0.43,14,0,56.5,2.1213203435596424
6,110,0,0.5,0.45,13,NA,55,NA
6,110,0,0.5,0.46,12,NA,47,NA
6,110,0,0.5,0.48,11,NA,50,NA
6,110,0,0.7,0.1,20.65,7.589986478040794,72.75,16.808127733175304
6,110,0,0.7,0.11,39,NA,105,NA
6,110,0,0.7,0.12,28.2,4.658325879540846,89.2,9.731392500562292
6,110,0,0.7,0.13,19.25,1.8322507626258087,72.5,7.3484692283495345
6,110,0,0.7,0.14,19,11.20267825120404,66.4,21.651789764358973
6,110,0,0.7,0.15,19,13,65.66666666666667,29.77135088190211
6,110,0,0.7,0.16,30,1.4142135623730951,92.5,2.1213203435596424
6,110,0,0.7,0.17,23.5,0.7071067811865476,80.5,9.192388155425117
6,110,0,0.7,0.18,25.75,8.845903006477066,82.75,15.840349322747484
6,110,0,0.7,0.19,21.4,7.05691150575094,77,15.033296378372908
6,110,0,0.7,0.2,24,9.899494936611665,81.5,17.67766952966369
6,110,0,0.7,0.21,22,9.899494936611665,75,22.627416997969522
6,110,0,0.7,0.22,13.666666666666666,0.5773502691896257,56,1.7320508075688772
6,110,0,0.7,0.23,19.666666666666668,6.658328118479393,69.33333333333333,20.404247923737188
6,110,0,0.7,0.24,24,14.106735979665885,76,27.622454633866266
6,110,0,0.7,0.25,21,0,76.5,9.192388155425117
6,110,0,0.7,0.26,26.5,10.606601717798213,91,12.727922061357855
6,110,0,0.7,0.27,21.25,6.5,74.25,14.244882121894399
6,110,0,0.7,0.28,23,8.48528137423857,80,15.556349186104045
6,110,0,0.7,0.3,14.333333333333334,0.5773502691896257,57.333333333333336,2.0816659994661326
6,110,0,0.7,0.31,13,NA,55,NA
6,110,0,0.7,0.32,18,8.48528137423857,67,28.284271247461902
6,110,0,0.7,0.33,23,NA,74,NA
6,110,0,0.7,0.34,16.5,7.7781745930520225,61.5,16.263455967290593
6,110,0,0.7,0.35,21,0,76.5,9.192388155425117
6,110,0,0.7,0.37,19,NA,82,NA
6,110,0,0.7,0.38,18,0,67.66666666666667,6.658328118479393
6,110,0,0.7,0.4,17,NA,69,NA
6,110,0,0.7,0.42,15,NA,59,NA
6,110,0,0.7,0.43,14,0,56.5,2.1213203435596424
6,110,0,0.7,0.45,13,NA,55,NA
6,110,0,0.7,0.46,12,NA,47,NA
6,110,0,0.7,0.48,11,NA,50,NA
6,110,0,1,0.1,20.65,7.589986478040794,72.75,16.808127733175304
6,110,0,1,0.11,39,NA,105,NA
6,110,0,1,0.12,28.2,4.658325879540846,89.2,9.731392500562292
6,110,0,1,0.13,19.25,1.8322507626258087,72.5,7.3484692283495345
6,110,0,1,0.14,19,11.20267825120404,66.4,21.651789764358973
6,110,0,1,0.15,19,13,65.66666666666667,29.77135088190211
6,110,0,1,0.16,30,1.4142135623730951,92.5,2.1213203435596424
6,110,0,1,0.17,23.5,0.7071067811865476,80.5,9.192388155425117
6,110,0,1,0.18,25.75,8.845903006477066,82.75,15.840349322747484
6,110,0,1,0.19,21.4,7.05691150575094,77,15.033296378372908
6,110,0,1,0.2,24,9.899494936611665,81.5,17.67766952966369
6,110,0,1,0.21,22,9.899494936611665,75,22.627416997969522
6,110,0,1,0.22,13.666666666666666,0.5773502691896257,56,1.7320508075688772
6,110,0,1,0.23,19.666666666666668,6.658328118479393,69.33333333333333,20.404247923737188
6,110,0,1,0.24,24,14.106735979665885,76,27.622454633866266
6,110,0,1,0.25,21,0,76.5,9.192388155425117
6,110,0,1,0.26,26.5,10.606601717798213,91,12.727922061357855
6,110,0,1,0.27,21.25,6.5,74.25,14.244882121894399
6,110,0,1,0.28,23,8.48528137423857,80,15.556349186104045
6,110,0,1,0.3,14.333333333333334,0.5773502691896257,57.333333333333336,2.0816659994661326
6,110,0,1,0.31,13,NA,55,NA
6,110,0,1,0.32,18,8.48528137423857,67,28.284271247461902
6,110,0,1,0.33,23,NA,74,NA
6,110,0,1,0.34,16.5,7.7781745930520225,61.5,16.263455967290593
6,110,0,1,0.35,21,0,76.5,9.192388155425117
6,110,0,1,0.37,19,NA,82,NA
6,110,0,1,0.38,18,0,67.66666666666667,6.658328118479393
6,110,0,1,0.4,17,NA,69,NA
6,110,0,1,0.42,15,NA,59,NA
6,110,0,1,0.43,14,0,56.5,2.1213203435596424
6,110,0,1,0.45,13,NA,55,NA
6,110,0,1,0.46,12,NA,47,NA
6,110,0,1,0.48,11,NA,50,NA
6,110,0.3,0,0.12,13.166666666666666,1.4719601443879744,54.666666666666664,5.680375574437544
6,110,0.3,0,0.14,17.666666666666668,0.5773502691896257,67,6.244997998398398
6,110,0.3,0,0.15,21,NA,70,NA
6,110,0.3,0,0.16,21.4,1.140175425099138,79.2,6.648308055437865
6,110,0.3,0,0.17,22.5,0.7071067811865476,84.5,10.606601717798213
6,110,0.3,0,0.18,13.333333333333334,2.0816659994661326,56,6.557438524302
6,110,0.3,0,0.19,16,6.0553007081949835,61,16.020819787597222
6,110,0.3,0,0.2,17.666666666666668,0.5773502691896257,67,6.244997998398398
6,110,0.3,0,0.21,27,0,96,2.8284271247461903
6,110,0.3,0,0.22,21.5,0.7071067811865476,71.5,2.1213203435596424
6,110,0.3,0,0.23,19,NA,82,NA
6,110,0.3,0,0.24,22.333333333333332,1.5275252316519468,79.66666666666667,4.932882862316247
6,110,0.3,0,0.27,26,NA,93,NA
6,110,0.3,0,0.28,27,0,99.5,0.7071067811865476
6,110,0.3,0,0.29,20,8.48528137423857,75.5,28.991378028648448
6,110,0.3,0,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.3,0,0.31,14.25,2.6299556396765835,55,5.715476066494082
6,110,0.3,0,0.32,17.5,0.7071067811865476,70,1.4142135623730951
6,110,0.3,0,0.33,18,NA,72,NA
6,110,0.3,0,0.35,21.5,0.7071067811865476,71.5,2.1213203435596424
6,110,0.3,0,0.37,24.666666666666668,6.658328118479393,82.66666666666667,9.018499505645789
6,110,0.3,0,0.38,22.5,2.1213203435596424,85,2.8284271247461903
6,110,0.3,0,0.41,14,NA,55,NA
6,110,0.3,0,0.42,17,1.7320508075688772,63.333333333333336,6.658328118479393
6,110,0.3,0,0.43,14,2.943920288775949,58.75,9.429563439877091
6,110,0.3,0,0.44,20.4,6.6558245169174945,71,17.392527130926087
6,110,0.3,0,0.45,29,NA,91,NA
6,110,0.3,0,0.46,23,NA,74,NA
6,110,0.3,0,0.47,24,NA,87,NA
6,110,0.3,0,0.48,20,1.4142135623730951,82.5,0.7071067811865476
6,110,0.3,0,0.49,33,NA,100,NA
6,110,0.3,0,0.5,32,NA,92,NA
6,110,0.3,0,0.52,29,0,95.5,6.363961030678928
6,110,0.3,0,0.57,18,NA,60,NA
6,110,0.3,0,0.58,21.5,7.724420150837645,72.75,15.152007567755943
6,110,0.3,0,0.59,26.666666666666668,8.144527815247077,82.66666666666667,18.583146486355137
6,110,0.3,0,0.6,16.5,2.1213203435596424,65.5,9.192388155425117
6,110,0.3,0,0.61,17.333333333333332,6.506407098647712,68.66666666666667,18.502252115170556
6,110,0.3,0,0.62,13,1,53.333333333333336,5.686240703077327
6,110,0.3,0,0.63,21,NA,83,NA
6,110,0.3,0,0.64,24,7.0710678118654755,86.5,6.363961030678928
6,110,0.3,0,0.67,34,NA,100,NA
6,110,0.3,0,0.69,31,NA,94,NA
6,110,0.3,0,0.78,55,NA,107,NA
6,110,0.3,0.3,0.12,13.166666666666666,1.4719601443879744,54.666666666666664,5.680375574437544
6,110,0.3,0.3,0.14,17.666666666666668,0.5773502691896257,67,6.244997998398398
6,110,0.3,0.3,0.15,21,NA,71,NA
6,110,0.3,0.3,0.16,21.4,1.140175425099138,79.2,6.648308055437865
6,110,0.3,0.3,0.17,22.5,0.7071067811865476,84.5,10.606601717798213
6,110,0.3,0.3,0.18,13.333333333333334,2.0816659994661326,56,6.557438524302
6,110,0.3,0.3,0.19,16,6.0553007081949835,60.75,15.542951242712348
6,110,0.3,0.3,0.2,19.75,4.193248541803041,74.5,15.84297951775486
6,110,0.3,0.3,0.21,27,NA,94,NA
6,110,0.3,0.3,0.22,21.5,0.7071067811865476,72,1.4142135623730951
6,110,0.3,0.3,0.23,20.5,2.1213203435596424,84,2.8284271247461903
6,110,0.3,0.3,0.24,22.333333333333332,1.5275252316519468,79.66666666666667,4.932882862316247
6,110,0.3,0.3,0.27,26,0,94.5,2.1213203435596424
6,110,0.3,0.3,0.29,20,8.48528137423857,75,28.284271247461902
6,110,0.3,0.3,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.3,0.3,0.31,14.25,2.6299556396765835,55,5.715476066494082
6,110,0.3,0.3,0.32,17.5,0.7071067811865476,70,1.4142135623730951
6,110,0.3,0.3,0.33,18,NA,72,NA
6,110,0.3,0.3,0.35,21.5,0.7071067811865476,72,1.4142135623730951
6,110,0.3,0.3,0.37,24.666666666666668,6.658328118479393,82.66666666666667,9.018499505645789
6,110,0.3,0.3,0.38,22.5,2.1213203435596424,84,1.4142135623730951
6,110,0.3,0.3,0.41,14,NA,55,NA
6,110,0.3,0.3,0.42,17,1.7320508075688772,63.333333333333336,6.658328118479393
6,110,0.3,0.3,0.43,14,2.943920288775949,58.75,9.429563439877091
6,110,0.3,0.3,0.44,20.4,6.6558245169174945,71,17.392527130926087
6,110,0.3,0.3,0.45,29,NA,91,NA
6,110,0.3,0.3,0.46,23,NA,74,NA
6,110,0.3,0.3,0.47,24,NA,85,NA
6,110,0.3,0.3,0.48,20,1.4142135623730951,82.5,0.7071067811865476
6,110,0.3,0.3,0.49,33,NA,100,NA
6,110,0.3,0.3,0.5,32,NA,92,NA
6,110,0.3,0.3,0.52,29,0,95.5,6.363961030678928
6,110,0.3,0.3,0.57,18,NA,60,NA
6,110,0.3,0.3,0.58,21.5,7.724420150837645,72.75,15.152007567755943
6,110,0.3,0.3,0.59,26.666666666666668,8.144527815247077,82.66666666666667,18.583146486355137
6,110,0.3,0.3,0.6,16.5,2.1213203435596424,65.5,9.192388155425117
6,110,0.3,0.3,0.61,17.333333333333332,6.506407098647712,68,17.52141546793523
6,110,0.3,0.3,0.62,13,1,53.333333333333336,5.686240703077327
6,110,0.3,0.3,0.63,21,NA,83,NA
6,110,0.3,0.3,0.64,24,7.0710678118654755,86.5,6.363961030678928
6,110,0.3,0.3,0.67,34,NA,100,NA
6,110,0.3,0.3,0.69,31,NA,94,NA
6,110,0.3,0.3,0.73,43,NA,106,NA
6,110,0.3,0.5,0.12,13.166666666666666,1.4719601443879744,54.666666666666664,5.680375574437544
6,110,0.3,0.5,0.14,17.666666666666668,0.5773502691896257,67,6.244997998398398
6,110,0.3,0.5,0.15,21,NA,71,NA
6,110,0.3,0.5,0.16,21.4,1.140175425099138,79.2,6.648308055437865
6,110,0.3,0.5,0.17,22.5,0.7071067811865476,84.5,10.606601717798213
6,110,0.3,0.5,0.18,13.333333333333334,2.0816659994661326,56,6.557438524302
6,110,0.3,0.5,0.19,16,6.0553007081949835,60.75,15.542951242712348
6,110,0.3,0.5,0.2,19.75,4.193248541803041,74.5,15.84297951775486
6,110,0.3,0.5,0.21,27,NA,94,NA
6,110,0.3,0.5,0.22,21.5,0.7071067811865476,72,1.4142135623730951
6,110,0.3,0.5,0.23,20.5,2.1213203435596424,84,2.8284271247461903
6,110,0.3,0.5,0.24,22.333333333333332,1.5275252316519468,79.66666666666667,4.932882862316247
6,110,0.3,0.5,0.27,26,0,94.5,2.1213203435596424
6,110,0.3,0.5,0.29,20,8.48528137423857,75,28.284271247461902
6,110,0.3,0.5,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.3,0.5,0.31,14.25,2.6299556396765835,55,5.715476066494082
6,110,0.3,0.5,0.32,17.5,0.7071067811865476,70,1.4142135623730951
6,110,0.3,0.5,0.33,18,NA,72,NA
6,110,0.3,0.5,0.35,21.5,0.7071067811865476,72,1.4142135623730951
6,110,0.3,0.5,0.37,24.666666666666668,6.658328118479393,82.66666666666667,9.018499505645789
6,110,0.3,0.5,0.38,22.5,2.1213203435596424,84,1.4142135623730951
6,110,0.3,0.5,0.41,14,NA,55,NA
6,110,0.3,0.5,0.42,17,1.7320508075688772,63.333333333333336,6.658328118479393
6,110,0.3,0.5,0.43,14,2.943920288775949,58.75,9.429563439877091
6,110,0.3,0.5,0.44,20.4,6.6558245169174945,71,17.392527130926087
6,110,0.3,0.5,0.45,29,NA,91,NA
6,110,0.3,0.5,0.46,23,NA,74,NA
6,110,0.3,0.5,0.47,24,NA,85,NA
6,110,0.3,0.5,0.48,20,1.4142135623730951,82.5,0.7071067811865476
6,110,0.3,0.5,0.49,33,NA,100,NA
6,110,0.3,0.5,0.5,32,NA,92,NA
6,110,0.3,0.5,0.52,29,0,95.5,6.363961030678928
6,110,0.3,0.5,0.57,18,NA,60,NA
6,110,0.3,0.5,0.58,21.5,7.724420150837645,72.75,15.152007567755943
6,110,0.3,0.5,0.59,26.666666666666668,8.144527815247077,82.66666666666667,18.583146486355137
6,110,0.3,0.5,0.6,16.5,2.1213203435596424,65.5,9.192388155425117
6,110,0.3,0.5,0.61,17.333333333333332,6.506407098647712,68,17.52141546793523
6,110,0.3,0.5,0.62,13,1,53.333333333333336,5.686240703077327
6,110,0.3,0.5,0.63,21,NA,83,NA
6,110,0.3,0.5,0.64,24,7.0710678118654755,86.5,6.363961030678928
6,110,0.3,0.5,0.67,34,NA,100,NA
6,110,0.3,0.5,0.69,31,NA,94,NA
6,110,0.3,0.5,0.73,43,NA,106,NA
6,110,0.3,0.7,0.12,13.166666666666666,1.4719601443879744,54.666666666666664,5.680375574437544
6,110,0.3,0.7,0.14,17.666666666666668,0.5773502691896257,67,6.244997998398398
6,110,0.3,0.7,0.15,21,NA,71,NA
6,110,0.3,0.7,0.16,21.4,1.140175425099138,79.2,6.648308055437865
6,110,0.3,0.7,0.17,22.5,0.7071067811865476,84.5,10.606601717798213
6,110,0.3,0.7,0.18,13.333333333333334,2.0816659994661326,56,6.557438524302
6,110,0.3,0.7,0.19,16,6.0553007081949835,60.75,15.542951242712348
6,110,0.3,0.7,0.2,19.75,4.193248541803041,74.5,15.84297951775486
6,110,0.3,0.7,0.21,27,NA,94,NA
6,110,0.3,0.7,0.22,21.5,0.7071067811865476,72,1.4142135623730951
6,110,0.3,0.7,0.23,20.5,2.1213203435596424,84,2.8284271247461903
6,110,0.3,0.7,0.24,22.333333333333332,1.5275252316519468,79.66666666666667,4.932882862316247
6,110,0.3,0.7,0.27,26,0,94.5,2.1213203435596424
6,110,0.3,0.7,0.29,20,8.48528137423857,75,28.284271247461902
6,110,0.3,0.7,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.3,0.7,0.31,14.25,2.6299556396765835,55,5.715476066494082
6,110,0.3,0.7,0.32,17.5,0.7071067811865476,70,1.4142135623730951
6,110,0.3,0.7,0.33,18,NA,72,NA
6,110,0.3,0.7,0.35,21.5,0.7071067811865476,72,1.4142135623730951
6,110,0.3,0.7,0.37,24.666666666666668,6.658328118479393,82.66666666666667,9.018499505645789
6,110,0.3,0.7,0.38,22.5,2.1213203435596424,84,1.4142135623730951
6,110,0.3,0.7,0.41,14,NA,55,NA
6,110,0.3,0.7,0.42,17,1.7320508075688772,63.333333333333336,6.658328118479393
6,110,0.3,0.7,0.43,14,2.943920288775949,58.75,9.429563439877091
6,110,0.3,0.7,0.44,20.4,6.6558245169174945,71,17.392527130926087
6,110,0.3,0.7,0.45,29,NA,91,NA
6,110,0.3,0.7,0.46,23,NA,74,NA
6,110,0.3,0.7,0.47,24,NA,85,NA
6,110,0.3,0.7,0.48,20,1.4142135623730951,82.5,0.7071067811865476
6,110,0.3,0.7,0.49,33,NA,100,NA
6,110,0.3,0.7,0.5,32,NA,92,NA
6,110,0.3,0.7,0.52,29,0,95.5,6.363961030678928
6,110,0.3,0.7,0.57,18,NA,60,NA
6,110,0.3,0.7,0.58,21.5,7.724420150837645,72.75,15.152007567755943
6,110,0.3,0.7,0.59,26.666666666666668,8.144527815247077,82.66666666666667,18.583146486355137
6,110,0.3,0.7,0.6,16.5,2.1213203435596424,65.5,9.192388155425117
6,110,0.3,0.7,0.61,17.333333333333332,6.506407098647712,68,17.52141546793523
6,110,0.3,0.7,0.62,13,1,53.333333333333336,5.686240703077327
6,110,0.3,0.7,0.63,21,NA,83,NA
6,110,0.3,0.7,0.64,24,7.0710678118654755,86.5,6.363961030678928
6,110,0.3,0.7,0.67,34,NA,100,NA
6,110,0.3,0.7,0.69,31,NA,94,NA
6,110,0.3,0.7,0.73,43,NA,106,NA
6,110,0.3,1,0.12,13.166666666666666,1.4719601443879744,54.666666666666664,5.680375574437544
6,110,0.3,1,0.14,17.666666666666668,0.5773502691896257,67,6.244997998398398
6,110,0.3,1,0.15,21,NA,71,NA
6,110,0.3,1,0.16,21.4,1.140175425099138,79.2,6.648308055437865
6,110,0.3,1,0.17,22.5,0.7071067811865476,84.5,10.606601717798213
6,110,0.3,1,0.18,13.333333333333334,2.0816659994661326,56,6.557438524302
6,110,0.3,1,0.19,16,6.0553007081949835,60.75,15.542951242712348
6,110,0.3,1,0.2,19.75,4.193248541803041,74.5,15.84297951775486
6,110,0.3,1,0.22,21.5,0.7071067811865476,72,1.4142135623730951
6,110,0.3,1,0.23,20.5,2.1213203435596424,84,2.8284271247461903
6,110,0.3,1,0.24,22.333333333333332,1.5275252316519468,79.66666666666667,4.932882862316247
6,110,0.3,1,0.26,31,NA,97,NA
6,110,0.3,1,0.27,26,0,94.5,2.1213203435596424
6,110,0.3,1,0.29,20,8.48528137423857,75,28.284271247461902
6,110,0.3,1,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.3,1,0.31,14.25,2.6299556396765835,55,5.715476066494082
6,110,0.3,1,0.32,17.5,0.7071067811865476,70,1.4142135623730951
6,110,0.3,1,0.33,18,NA,72,NA
6,110,0.3,1,0.35,21.5,0.7071067811865476,72,1.4142135623730951
6,110,0.3,1,0.37,24.666666666666668,6.658328118479393,82.66666666666667,9.018499505645789
6,110,0.3,1,0.38,22.5,2.1213203435596424,84,1.4142135623730951
6,110,0.3,1,0.41,14,NA,55,NA
6,110,0.3,1,0.42,17,1.7320508075688772,63.333333333333336,6.658328118479393
6,110,0.3,1,0.43,14,2.943920288775949,58.75,9.429563439877091
6,110,0.3,1,0.44,20.4,6.6558245169174945,71,17.392527130926087
6,110,0.3,1,0.45,29,NA,91,NA
6,110,0.3,1,0.46,23,NA,74,NA
6,110,0.3,1,0.47,24,NA,85,NA
6,110,0.3,1,0.48,20,1.4142135623730951,82.5,0.7071067811865476
6,110,0.3,1,0.49,33,NA,100,NA
6,110,0.3,1,0.5,32,NA,92,NA
6,110,0.3,1,0.52,29,0,95.5,6.363961030678928
6,110,0.3,1,0.57,18,NA,60,NA
6,110,0.3,1,0.58,21.5,7.724420150837645,72.75,15.152007567755943
6,110,0.3,1,0.59,26.666666666666668,8.144527815247077,82.66666666666667,18.583146486355137
6,110,0.3,1,0.6,16.5,2.1213203435596424,65.5,9.192388155425117
6,110,0.3,1,0.61,17.333333333333332,6.506407098647712,68,17.52141546793523
6,110,0.3,1,0.62,13,1,53.333333333333336,5.686240703077327
6,110,0.3,1,0.63,21,NA,83,NA
6,110,0.3,1,0.64,24,7.0710678118654755,86.5,6.363961030678928
6,110,0.3,1,0.67,34,NA,100,NA
6,110,0.3,1,0.69,31,NA,94,NA
6,110,0.3,1,0.73,43,NA,106,NA
6,110,0.5,0,0.12,13.166666666666666,1.4719601443879744,54.666666666666664,5.680375574437544
6,110,0.5,0,0.14,17.666666666666668,0.5773502691896257,67,6.244997998398398
6,110,0.5,0,0.15,21,NA,70,NA
6,110,0.5,0,0.16,21.4,1.140175425099138,79.2,6.648308055437865
6,110,0.5,0,0.17,22.5,0.7071067811865476,84.5,10.606601717798213
6,110,0.5,0,0.18,13.333333333333334,2.0816659994661326,56,6.557438524302
6,110,0.5,0,0.19,16,6.0553007081949835,61,16.020819787597222
6,110,0.5,0,0.2,17.666666666666668,0.5773502691896257,67,6.244997998398398
6,110,0.5,0,0.21,27,0,96,2.8284271247461903
6,110,0.5,0,0.22,21.5,0.7071067811865476,71.5,2.1213203435596424
6,110,0.5,0,0.23,19,NA,82,NA
6,110,0.5,0,0.24,22.333333333333332,1.5275252316519468,79.66666666666667,4.932882862316247
6,110,0.5,0,0.27,26,NA,93,NA
6,110,0.5,0,0.28,27,0,99.5,0.7071067811865476
6,110,0.5,0,0.29,20,8.48528137423857,75.5,28.991378028648448
6,110,0.5,0,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.5,0,0.31,14.25,2.6299556396765835,55,5.715476066494082
6,110,0.5,0,0.32,17.5,0.7071067811865476,70,1.4142135623730951
6,110,0.5,0,0.33,18,NA,72,NA
6,110,0.5,0,0.35,21.5,0.7071067811865476,71.5,2.1213203435596424
6,110,0.5,0,0.37,24.666666666666668,6.658328118479393,82.66666666666667,9.018499505645789
6,110,0.5,0,0.38,22.5,2.1213203435596424,85,2.8284271247461903
6,110,0.5,0,0.41,14,NA,55,NA
6,110,0.5,0,0.42,17,1.7320508075688772,63.333333333333336,6.658328118479393
6,110,0.5,0,0.43,14,2.943920288775949,58.75,9.429563439877091
6,110,0.5,0,0.44,20.4,6.6558245169174945,71,17.392527130926087
6,110,0.5,0,0.45,29,NA,91,NA
6,110,0.5,0,0.46,23,NA,74,NA
6,110,0.5,0,0.47,24,NA,87,NA
